state,date,sex,ethnicity,abs
Perak,1/1/2002,female,overall,6127
Perak,1/1/2003,female,overall,6298
Perak,1/1/2004,female,overall,6159
Perak,1/1/2005,female,overall,6234
Perak,1/1/2006,female,overall,6313
Perak,1/1/2007,female,overall,6477
Perak,1/1/2008,female,overall,6619
Perak,1/1/2009,female,overall,6782
Perak,1/1/2010,female,overall,6609
Perak,1/1/2011,female,overall,6970
Perak,1/1/2012,female,overall,7080
Perak,1/1/2013,female,overall,7092
Perak,1/1/2014,female,overall,7464
Perak,1/1/2015,female,overall,7400
Perak,1/1/2016,female,overall,7707
Perak,1/1/2017,female,overall,7627
Perak,1/1/2018,female,overall,8018
Perak,1/1/2019,female,overall,8169
Perak,1/1/2020,female,overall,7773
Perak,1/1/2021,female,overall,9281
Perak,1/1/2022,female,overall,9700
Perlis,1/1/2000,male,overall,738
Perlis,1/1/2001,male,overall,765
Perlis,1/1/2002,male,overall,735
Perlis,1/1/2003,male,overall,807
Perlis,1/1/2004,male,overall,772
Perlis,1/1/2005,male,overall,826
Perlis,1/1/2006,male,overall,823
Perlis,1/1/2007,male,overall,811
Perlis,1/1/2008,male,overall,938
Perlis,1/1/2009,male,overall,900
Perlis,1/1/2010,male,overall,954
Perlis,1/1/2011,male,overall,905
Perlis,1/1/2012,male,overall,877
Perlis,1/1/2013,male,overall,948
Perlis,1/1/2014,male,overall,912
Perlis,1/1/2015,male,overall,958
Perlis,1/1/2016,male,overall,1023
Perlis,1/1/2017,male,overall,1100
Perlis,1/1/2018,male,overall,1138
Perlis,1/1/2019,male,overall,1125
Perlis,1/1/2020,male,overall,1073
Perlis,1/1/2021,male,overall,1244
Perlis,1/1/2022,male,overall,1348
Perlis,1/1/2000,female,overall,569
Perlis,1/1/2001,female,overall,570
Perlis,1/1/2002,female,overall,643
Perlis,1/1/2003,female,overall,609
Perlis,1/1/2004,female,overall,654
Perlis,1/1/2005,female,overall,626
Perlis,1/1/2006,female,overall,639
Perlis,1/1/2007,female,overall,680
Perlis,1/1/2008,female,overall,680
Perlis,1/1/2009,female,overall,680
Perlis,1/1/2010,female,overall,729
Perlis,1/1/2011,female,overall,732
Perlis,1/1/2012,female,overall,778
Perlis,1/1/2013,female,overall,793
Perlis,1/1/2014,female,overall,759
Perlis,1/1/2015,female,overall,809
Perlis,1/1/2016,female,overall,861
Perlis,1/1/2017,female,overall,904
Perlis,1/1/2018,female,overall,904
Perlis,1/1/2019,female,overall,871
Perlis,1/1/2020,female,overall,877
Perlis,1/1/2021,female,overall,990
Perlis,1/1/2022,female,overall,1074
Pulau Pinang,1/1/2000,male,overall,3934
Pulau Pinang,1/1/2001,male,overall,3955
Pulau Pinang,1/1/2002,male,overall,4253
Pulau Pinang,1/1/2003,male,overall,4312
Pulau Pinang,1/1/2004,male,overall,4362
Pulau Pinang,1/1/2005,male,overall,4382
Pulau Pinang,1/1/2006,male,overall,4323
Pulau Pinang,1/1/2007,male,overall,4694
Pulau Pinang,1/1/2008,male,overall,4702
Pulau Pinang,1/1/2009,male,overall,4899
Pulau Pinang,1/1/2010,male,overall,5004
Pulau Pinang,1/1/2011,male,overall,5147
Pulau Pinang,1/1/2012,male,overall,5078
Pulau Pinang,1/1/2013,male,overall,5379
Pulau Pinang,1/1/2014,male,overall,5472
Pulau Pinang,1/1/2015,male,overall,5783
Pulau Pinang,1/1/2016,male,overall,6163
Pulau Pinang,1/1/2017,male,overall,5984
Pulau Pinang,1/1/2018,male,overall,6271
Pulau Pinang,1/1/2019,male,overall,6109
Pulau Pinang,1/1/2020,male,overall,6035
Pulau Pinang,1/1/2021,male,overall,7781
Pulau Pinang,1/1/2022,male,overall,7338
Pulau Pinang,1/1/2000,female,overall,3103
Pulau Pinang,1/1/2001,female,overall,3207
Pulau Pinang,1/1/2002,female,overall,3450
Pulau Pinang,1/1/2003,female,overall,3469
Pulau Pinang,1/1/2004,female,overall,3451
Pulau Pinang,1/1/2005,female,overall,3487
Pulau Pinang,1/1/2006,female,overall,3595
Pulau Pinang,1/1/2007,female,overall,3622
Pulau Pinang,1/1/2008,female,overall,3769
Pulau Pinang,1/1/2009,female,overall,3800
Pulau Pinang,1/1/2010,female,overall,4059
Pulau Pinang,1/1/2011,female,overall,3960
Pulau Pinang,1/1/2012,female,overall,4055
Pulau Pinang,1/1/2013,female,overall,4159
Pulau Pinang,1/1/2014,female,overall,4206
Pulau Pinang,1/1/2015,female,overall,4443
Pulau Pinang,1/1/2016,female,overall,4566
Pulau Pinang,1/1/2017,female,overall,4743
Pulau Pinang,1/1/2018,female,overall,4938
Pulau Pinang,1/1/2019,female,overall,4787
Pulau Pinang,1/1/2020,female,overall,4666
Pulau Pinang,1/1/2021,female,overall,6197
Pulau Pinang,1/1/2022,female,overall,5582
Sabah,1/1/2000,male,overall,3204
Sabah,1/1/2001,male,overall,3309
Sabah,1/1/2002,male,overall,3549
Sabah,1/1/2003,male,overall,3587
Sabah,1/1/2004,male,overall,3764
Sabah,1/1/2005,male,overall,3943
Sabah,1/1/2006,male,overall,4005
Sabah,1/1/2007,male,overall,4142
Sabah,1/1/2008,male,overall,4446
Sabah,1/1/2009,male,overall,4556
Sabah,1/1/2010,male,overall,4574
Sabah,1/1/2011,male,overall,4849
Sabah,1/1/2012,male,overall,4779
Sabah,1/1/2013,male,overall,4836
Sabah,1/1/2014,male,overall,7175
Sabah,1/1/2015,male,overall,7365
Sabah,1/1/2016,male,overall,7555
Sabah,1/1/2017,male,overall,7929
Sabah,1/1/2018,male,overall,8170
Sabah,1/1/2019,male,overall,8560
Sabah,1/1/2020,male,overall,8818
Sabah,1/1/2021,male,overall,10791
Sabah,1/1/2022,male,overall,10084
Sabah,1/1/2000,female,overall,1999
Sabah,1/1/2001,female,overall,2128
Sabah,1/1/2002,female,overall,2315
Sabah,1/1/2003,female,overall,2474
Sabah,1/1/2004,female,overall,2564
Sabah,1/1/2005,female,overall,2620
Sabah,1/1/2006,female,overall,2697
Sabah,1/1/2007,female,overall,2837
Sabah,1/1/2008,female,overall,2948
Sabah,1/1/2009,female,overall,3009
Sabah,1/1/2010,female,overall,3048
Sabah,1/1/2011,female,overall,3246
Sabah,1/1/2012,female,overall,3287
Sabah,1/1/2013,female,overall,3417
Sabah,1/1/2014,female,overall,5013
Sabah,1/1/2015,female,overall,5146
Sabah,1/1/2016,female,overall,5279
Sabah,1/1/2017,female,overall,5790
Sabah,1/1/2018,female,overall,5770
Sabah,1/1/2019,female,overall,6153
Sabah,1/1/2020,female,overall,6050
Sabah,1/1/2021,female,overall,8082
Sabah,1/1/2022,female,overall,7311
Sarawak,1/1/2000,male,overall,4894
Sarawak,1/1/2001,male,overall,5115
Sarawak,1/1/2002,male,overall,5078
Sarawak,1/1/2003,male,overall,5331
Sarawak,1/1/2004,male,overall,5527
Sarawak,1/1/2005,male,overall,5466
Sarawak,1/1/2006,male,overall,5579
Sarawak,1/1/2007,male,overall,5642
Sarawak,1/1/2008,male,overall,5939
Sarawak,1/1/2009,male,overall,6351
Sarawak,1/1/2010,male,overall,5951
Sarawak,1/1/2011,male,overall,6314
Sarawak,1/1/2012,male,overall,6419
Sarawak,1/1/2013,male,overall,6427
Sarawak,1/1/2014,male,overall,6698
Sarawak,1/1/2015,male,overall,6902
Sarawak,1/1/2016,male,overall,7218
Sarawak,1/1/2017,male,overall,7564
Sarawak,1/1/2018,male,overall,7862
Sarawak,1/1/2019,male,overall,7908
Sarawak,1/1/2020,male,overall,8227
Sarawak,1/1/2021,male,overall,10209
Sarawak,1/1/2022,male,overall,9566
Sarawak,1/1/2000,female,overall,3619
Sarawak,1/1/2001,female,overall,3778
Sarawak,1/1/2002,female,overall,3740
Sarawak,1/1/2003,female,overall,3956
Sarawak,1/1/2004,female,overall,3979
Sarawak,1/1/2005,female,overall,4087
Sarawak,1/1/2006,female,overall,4383
Sarawak,1/1/2007,female,overall,4378
Sarawak,1/1/2008,female,overall,4539
Sarawak,1/1/2009,female,overall,4889
Sarawak,1/1/2010,female,overall,4445
Sarawak,1/1/2011,female,overall,4804
Sarawak,1/1/2012,female,overall,4827
Sarawak,1/1/2013,female,overall,4804
Sarawak,1/1/2014,female,overall,4988
Sarawak,1/1/2015,female,overall,5298
Sarawak,1/1/2016,female,overall,5390
Sarawak,1/1/2017,female,overall,5553
Sarawak,1/1/2018,female,overall,5966
Sarawak,1/1/2019,female,overall,6117
Sarawak,1/1/2020,female,overall,5887
Sarawak,1/1/2021,female,overall,7387
Sarawak,1/1/2022,female,overall,7061
Selangor,1/1/2000,male,overall,7460
Selangor,1/1/2001,male,overall,7825
Selangor,1/1/2002,male,overall,8108
Selangor,1/1/2003,male,overall,8432
Selangor,1/1/2004,male,overall,8566
Selangor,1/1/2005,male,overall,8864
Selangor,1/1/2006,male,overall,9229
Selangor,1/1/2007,male,overall,9301
Selangor,1/1/2008,male,overall,10270
Selangor,1/1/2009,male,overall,10637
Selangor,1/1/2010,male,overall,10793
Selangor,1/1/2011,male,overall,11265
Selangor,1/1/2012,male,overall,12186
Selangor,1/1/2013,male,overall,12611
Selangor,1/1/2014,male,overall,13072
Selangor,1/1/2015,male,overall,13689
Selangor,1/1/2016,male,overall,14948
Selangor,1/1/2017,male,overall,15417
Selangor,1/1/2018,male,overall,15829
Selangor,1/1/2019,male,overall,16193
Selangor,1/1/2020,male,overall,14856
Selangor,1/1/2021,male,overall,24531
Selangor,1/1/2022,male,overall,19023
Selangor,1/1/2000,female,overall,5246
Selangor,1/1/2001,female,overall,5543
Selangor,1/1/2002,female,overall,5814
Selangor,1/1/2003,female,overall,5863
Selangor,1/1/2004,female,overall,6050
Selangor,1/1/2005,female,overall,6507
Selangor,1/1/2006,female,overall,6466
Selangor,1/1/2007,female,overall,6602
Selangor,1/1/2008,female,overall,7379
Selangor,1/1/2009,female,overall,7736
Selangor,1/1/2010,female,overall,7765
Selangor,1/1/2011,female,overall,8087
Selangor,1/1/2012,female,overall,8834
Selangor,1/1/2013,female,overall,9066
Selangor,1/1/2014,female,overall,9575
Selangor,1/1/2015,female,overall,10115
Selangor,1/1/2016,female,overall,10640
Selangor,1/1/2017,female,overall,11316
Selangor,1/1/2018,female,overall,11558
Selangor,1/1/2019,female,overall,11593
Selangor,1/1/2020,female,overall,10549
Selangor,1/1/2021,female,overall,17520
Selangor,1/1/2022,female,overall,13838
Terengganu,1/1/2000,male,overall,2607
Terengganu,1/1/2001,male,overall,2842
Terengganu,1/1/2002,male,overall,2807
Terengganu,1/1/2003,male,overall,3122
Terengganu,1/1/2004,male,overall,3032
Terengganu,1/1/2005,male,overall,3004
Terengganu,1/1/2006,male,overall,3129
Terengganu,1/1/2007,male,overall,3235
Terengganu,1/1/2008,male,overall,3283
Terengganu,1/1/2009,male,overall,3491
Terengganu,1/1/2010,male,overall,3428
Terengganu,1/1/2011,male,overall,3518
Terengganu,1/1/2012,male,overall,3592
Terengganu,1/1/2013,male,overall,3739
Terengganu,1/1/2014,male,overall,3598
Terengganu,1/1/2015,male,overall,3850
Terengganu,1/1/2016,male,overall,3945
Terengganu,1/1/2017,male,overall,4030
Terengganu,1/1/2018,male,overall,4052
Terengganu,1/1/2019,male,overall,4207
Terengganu,1/1/2020,male,overall,3881
Terengganu,1/1/2021,male,overall,4645
Terengganu,1/1/2022,male,overall,4762
Terengganu,1/1/2000,female,overall,1963
Terengganu,1/1/2001,female,overall,2024
Terengganu,1/1/2002,female,overall,2244
Terengganu,1/1/2003,female,overall,2224
Terengganu,1/1/2004,female,overall,2212
Terengganu,1/1/2005,female,overall,2364
Terengganu,1/1/2006,female,overall,2278
Terengganu,1/1/2007,female,overall,2328
Terengganu,1/1/2008,female,overall,2491
Terengganu,1/1/2009,female,overall,2487
Terengganu,1/1/2010,female,overall,2436
Terengganu,1/1/2011,female,overall,2691
Terengganu,1/1/2012,female,overall,2585
Terengganu,1/1/2013,female,overall,2685
Terengganu,1/1/2014,female,overall,2862
Terengganu,1/1/2015,female,overall,2865
Terengganu,1/1/2016,female,overall,2898
Terengganu,1/1/2017,female,overall,3018
Terengganu,1/1/2018,female,overall,3047
Terengganu,1/1/2019,female,overall,3134
Terengganu,1/1/2020,female,overall,2855
Terengganu,1/1/2021,female,overall,3824
Terengganu,1/1/2022,female,overall,3924
W.P. Kuala Lumpur,1/1/2000,male,overall,3169
W.P. Kuala Lumpur,1/1/2001,male,overall,3329
W.P. Kuala Lumpur,1/1/2002,male,overall,3519
W.P. Kuala Lumpur,1/1/2003,male,overall,3366
W.P. Kuala Lumpur,1/1/2004,male,overall,3329
W.P. Kuala Lumpur,1/1/2005,male,overall,3212
W.P. Kuala Lumpur,1/1/2006,male,overall,3336
W.P. Kuala Lumpur,1/1/2007,male,overall,3417
W.P. Kuala Lumpur,1/1/2008,male,overall,3473
W.P. Kuala Lumpur,1/1/2009,male,overall,3808
W.P. Kuala Lumpur,1/1/2010,male,overall,3826
W.P. Kuala Lumpur,1/1/2011,male,overall,4052
W.P. Kuala Lumpur,1/1/2012,male,overall,4092
W.P. Kuala Lumpur,1/1/2013,male,overall,4117
W.P. Kuala Lumpur,1/1/2014,male,overall,4508
W.P. Kuala Lumpur,1/1/2015,male,overall,4395
W.P. Kuala Lumpur,1/1/2016,male,overall,4733
W.P. Kuala Lumpur,1/1/2017,male,overall,4724
W.P. Kuala Lumpur,1/1/2018,male,overall,4929
W.P. Kuala Lumpur,1/1/2019,male,overall,5183
W.P. Kuala Lumpur,1/1/2020,male,overall,4812
W.P. Kuala Lumpur,1/1/2021,male,overall,7689
W.P. Kuala Lumpur,1/1/2022,male,overall,5706
W.P. Kuala Lumpur,1/1/2000,female,overall,2323
W.P. Kuala Lumpur,1/1/2001,female,overall,2417
W.P. Kuala Lumpur,1/1/2002,female,overall,2539
W.P. Kuala Lumpur,1/1/2003,female,overall,2522
W.P. Kuala Lumpur,1/1/2004,female,overall,2421
W.P. Kuala Lumpur,1/1/2005,female,overall,2423
W.P. Kuala Lumpur,1/1/2006,female,overall,2455
W.P. Kuala Lumpur,1/1/2007,female,overall,2598
W.P. Kuala Lumpur,1/1/2008,female,overall,2691
W.P. Kuala Lumpur,1/1/2009,female,overall,2662
W.P. Kuala Lumpur,1/1/2010,female,overall,2639
W.P. Kuala Lumpur,1/1/2011,female,overall,2875
W.P. Kuala Lumpur,1/1/2012,female,overall,2904
W.P. Kuala Lumpur,1/1/2013,female,overall,3066
W.P. Kuala Lumpur,1/1/2014,female,overall,3139
W.P. Kuala Lumpur,1/1/2015,female,overall,3213
W.P. Kuala Lumpur,1/1/2016,female,overall,3344
W.P. Kuala Lumpur,1/1/2017,female,overall,3481
W.P. Kuala Lumpur,1/1/2018,female,overall,3556
W.P. Kuala Lumpur,1/1/2019,female,overall,3662
W.P. Kuala Lumpur,1/1/2020,female,overall,3522
W.P. Kuala Lumpur,1/1/2021,female,overall,5645
W.P. Kuala Lumpur,1/1/2022,female,overall,4256
W.P. Labuan,1/1/2000,male,overall,94
W.P. Labuan,1/1/2001,male,overall,101
W.P. Labuan,1/1/2002,male,overall,130
W.P. Labuan,1/1/2003,male,overall,134
W.P. Labuan,1/1/2004,male,overall,128
W.P. Labuan,1/1/2005,male,overall,128
W.P. Labuan,1/1/2006,male,overall,121
W.P. Labuan,1/1/2007,male,overall,123
W.P. Labuan,1/1/2008,male,overall,156
W.P. Labuan,1/1/2009,male,overall,153
W.P. Labuan,1/1/2010,male,overall,144
W.P. Labuan,1/1/2011,male,overall,137
W.P. Labuan,1/1/2012,male,overall,144
W.P. Labuan,1/1/2013,male,overall,145
W.P. Labuan,1/1/2014,male,overall,165
W.P. Labuan,1/1/2015,male,overall,143
W.P. Labuan,1/1/2016,male,overall,169
W.P. Labuan,1/1/2017,male,overall,132
W.P. Labuan,1/1/2018,male,overall,175
W.P. Labuan,1/1/2019,male,overall,182
W.P. Labuan,1/1/2020,male,overall,183
W.P. Labuan,1/1/2021,male,overall,300
W.P. Labuan,1/1/2022,male,overall,218
W.P. Labuan,1/1/2000,female,overall,73
W.P. Labuan,1/1/2001,female,overall,58
W.P. Labuan,1/1/2002,female,overall,70
W.P. Labuan,1/1/2003,female,overall,86
W.P. Labuan,1/1/2004,female,overall,84
W.P. Labuan,1/1/2005,female,overall,81
W.P. Labuan,1/1/2006,female,overall,87
W.P. Labuan,1/1/2007,female,overall,81
W.P. Labuan,1/1/2008,female,overall,87
W.P. Labuan,1/1/2009,female,overall,94
W.P. Labuan,1/1/2010,female,overall,99
W.P. Labuan,1/1/2011,female,overall,81
W.P. Labuan,1/1/2012,female,overall,98
W.P. Labuan,1/1/2013,female,overall,100
W.P. Labuan,1/1/2014,female,overall,109
W.P. Labuan,1/1/2015,female,overall,103
W.P. Labuan,1/1/2016,female,overall,108
W.P. Labuan,1/1/2017,female,overall,115
W.P. Labuan,1/1/2018,female,overall,112
W.P. Labuan,1/1/2019,female,overall,116
W.P. Labuan,1/1/2020,female,overall,136
W.P. Labuan,1/1/2021,female,overall,217
W.P. Labuan,1/1/2022,female,overall,174
W.P. Putrajaya,1/1/2010,male,overall,52
W.P. Putrajaya,1/1/2011,male,overall,63
W.P. Putrajaya,1/1/2012,male,overall,69
W.P. Putrajaya,1/1/2013,male,overall,93
W.P. Putrajaya,1/1/2014,male,overall,100
W.P. Putrajaya,1/1/2015,male,overall,95
W.P. Putrajaya,1/1/2016,male,overall,86
W.P. Putrajaya,1/1/2017,male,overall,123
W.P. Putrajaya,1/1/2018,male,overall,120
W.P. Putrajaya,1/1/2019,male,overall,114
W.P. Putrajaya,1/1/2020,male,overall,118
W.P. Putrajaya,1/1/2021,male,overall,154
W.P. Putrajaya,1/1/2022,male,overall,139
W.P. Putrajaya,1/1/2010,female,overall,43
W.P. Putrajaya,1/1/2011,female,overall,50
W.P. Putrajaya,1/1/2012,female,overall,73
W.P. Putrajaya,1/1/2013,female,overall,71
W.P. Putrajaya,1/1/2014,female,overall,94
W.P. Putrajaya,1/1/2015,female,overall,98
W.P. Putrajaya,1/1/2016,female,overall,77
W.P. Putrajaya,1/1/2017,female,overall,106
W.P. Putrajaya,1/1/2018,female,overall,98
W.P. Putrajaya,1/1/2019,female,overall,95
W.P. Putrajaya,1/1/2020,female,overall,93
W.P. Putrajaya,1/1/2021,female,overall,112
W.P. Putrajaya,1/1/2022,female,overall,114
Johor,1/1/2000,both,bumi_malay,6745
Johor,1/1/2001,both,bumi_malay,7295
Johor,1/1/2002,both,bumi_malay,7606
Johor,1/1/2003,both,bumi_malay,7640
Johor,1/1/2004,both,bumi_malay,7716
Johor,1/1/2005,both,bumi_malay,7969
Johor,1/1/2006,both,bumi_malay,8177
Johor,1/1/2007,both,bumi_malay,8539
Johor,1/1/2008,both,bumi_malay,8967
Johor,1/1/2009,both,bumi_malay,8961
Johor,1/1/2010,both,bumi_malay,8997
Johor,1/1/2011,both,bumi_malay,9149
Johor,1/1/2012,both,bumi_malay,9622
Johor,1/1/2013,both,bumi_malay,9858
Johor,1/1/2014,both,bumi_malay,9875
Johor,1/1/2015,both,bumi_malay,10474
Johor,1/1/2016,both,bumi_malay,11156
Johor,1/1/2017,both,bumi_malay,11547
Johor,1/1/2018,both,bumi_malay,11812
Johor,1/1/2019,both,bumi_malay,12162
Johor,1/1/2020,both,bumi_malay,11476
Johor,1/1/2021,both,bumi_malay,15290
Johor,1/1/2022,both,bumi_malay,14317
Kedah,1/1/2000,both,bumi_malay,6672
Kedah,1/1/2001,both,bumi_malay,6881
Kedah,1/1/2002,both,bumi_malay,7346
Kedah,1/1/2003,both,bumi_malay,7783
Kedah,1/1/2004,both,bumi_malay,7534
Kedah,1/1/2005,both,bumi_malay,7729
Kedah,1/1/2006,both,bumi_malay,8091
Kedah,1/1/2007,both,bumi_malay,8257
Kedah,1/1/2008,both,bumi_malay,8307
Kedah,1/1/2009,both,bumi_malay,8912
Kedah,1/1/2010,both,bumi_malay,8850
Kedah,1/1/2011,both,bumi_malay,9039
Kedah,1/1/2012,both,bumi_malay,9377
Kedah,1/1/2013,both,bumi_malay,9573
Kedah,1/1/2014,both,bumi_malay,9977
Kedah,1/1/2015,both,bumi_malay,10521
Kedah,1/1/2016,both,bumi_malay,10631
Kedah,1/1/2017,both,bumi_malay,11161
Kedah,1/1/2018,both,bumi_malay,11292
Kedah,1/1/2019,both,bumi_malay,10974
Kedah,1/1/2020,both,bumi_malay,10540
Kedah,1/1/2021,both,bumi_malay,14314
Kedah,1/1/2022,both,bumi_malay,13747
Kelantan,1/1/2000,both,bumi_malay,7046
Kelantan,1/1/2001,both,bumi_malay,7216
Kelantan,1/1/2002,both,bumi_malay,7701
Kelantan,1/1/2003,both,bumi_malay,8008
Kelantan,1/1/2004,both,bumi_malay,7934
Kelantan,1/1/2005,both,bumi_malay,8185
Kelantan,1/1/2006,both,bumi_malay,8298
Kelantan,1/1/2007,both,bumi_malay,8550
Kelantan,1/1/2008,both,bumi_malay,9050
Kelantan,1/1/2009,both,bumi_malay,9435
Kelantan,1/1/2010,both,bumi_malay,9192
Kelantan,1/1/2011,both,bumi_malay,9380
Kelantan,1/1/2012,both,bumi_malay,9214
Kelantan,1/1/2013,both,bumi_malay,9386
Kelantan,1/1/2014,both,bumi_malay,9912
Kelantan,1/1/2015,both,bumi_malay,10168
Kelantan,1/1/2016,both,bumi_malay,10125
Kelantan,1/1/2017,both,bumi_malay,10483
Kelantan,1/1/2018,both,bumi_malay,10582
Kelantan,1/1/2019,both,bumi_malay,10674
Kelantan,1/1/2020,both,bumi_malay,10228
Kelantan,1/1/2021,both,bumi_malay,13041
Kelantan,1/1/2022,both,bumi_malay,12602
Melaka,1/1/2000,both,bumi_malay,2222
Melaka,1/1/2001,both,bumi_malay,2250
Melaka,1/1/2002,both,bumi_malay,2428
Melaka,1/1/2003,both,bumi_malay,2376
Melaka,1/1/2004,both,bumi_malay,2418
Melaka,1/1/2005,both,bumi_malay,2505
Melaka,1/1/2006,both,bumi_malay,2458
Melaka,1/1/2007,both,bumi_malay,2502
Melaka,1/1/2008,both,bumi_malay,2681
Melaka,1/1/2009,both,bumi_malay,2699
Melaka,1/1/2010,both,bumi_malay,2667
Melaka,1/1/2011,both,bumi_malay,2713
Melaka,1/1/2012,both,bumi_malay,2778
Melaka,1/1/2013,both,bumi_malay,2868
Melaka,1/1/2014,both,bumi_malay,2874
Melaka,1/1/2015,both,bumi_malay,2993
Melaka,1/1/2016,both,bumi_malay,3125
Melaka,1/1/2017,both,bumi_malay,3303
Melaka,1/1/2018,both,bumi_malay,3312
Melaka,1/1/2019,both,bumi_malay,3379
Melaka,1/1/2020,both,bumi_malay,3244
Melaka,1/1/2021,both,bumi_malay,4387
Melaka,1/1/2022,both,bumi_malay,4060
Negeri Sembilan,1/1/2000,both,bumi_malay,2246
Negeri Sembilan,1/1/2001,both,bumi_malay,2477
Negeri Sembilan,1/1/2002,both,bumi_malay,2621
Negeri Sembilan,1/1/2003,both,bumi_malay,2618
Negeri Sembilan,1/1/2004,both,bumi_malay,2577
Negeri Sembilan,1/1/2005,both,bumi_malay,2709
Negeri Sembilan,1/1/2006,both,bumi_malay,2741
Negeri Sembilan,1/1/2007,both,bumi_malay,2711
Negeri Sembilan,1/1/2008,both,bumi_malay,3150
Negeri Sembilan,1/1/2009,both,bumi_malay,3135
Negeri Sembilan,1/1/2010,both,bumi_malay,3118
Negeri Sembilan,1/1/2011,both,bumi_malay,3178
Negeri Sembilan,1/1/2012,both,bumi_malay,3172
Negeri Sembilan,1/1/2013,both,bumi_malay,3333
Negeri Sembilan,1/1/2014,both,bumi_malay,3441
Negeri Sembilan,1/1/2015,both,bumi_malay,3598
Negeri Sembilan,1/1/2016,both,bumi_malay,3683
Negeri Sembilan,1/1/2017,both,bumi_malay,3871
Negeri Sembilan,1/1/2018,both,bumi_malay,4022
Negeri Sembilan,1/1/2019,both,bumi_malay,3947
Negeri Sembilan,1/1/2020,both,bumi_malay,3825
Negeri Sembilan,1/1/2021,both,bumi_malay,5076
Negeri Sembilan,1/1/2022,both,bumi_malay,4806
Pahang,1/1/2000,both,bumi_malay,3689
Pahang,1/1/2001,both,bumi_malay,3809
Pahang,1/1/2002,both,bumi_malay,4267
Pahang,1/1/2003,both,bumi_malay,4190
Pahang,1/1/2004,both,bumi_malay,4286
Pahang,1/1/2005,both,bumi_malay,4427
Pahang,1/1/2006,both,bumi_malay,4603
Pahang,1/1/2007,both,bumi_malay,4696
Pahang,1/1/2008,both,bumi_malay,4935
Pahang,1/1/2009,both,bumi_malay,5191
Pahang,1/1/2010,both,bumi_malay,5480
Pahang,1/1/2011,both,bumi_malay,5552
Pahang,1/1/2012,both,bumi_malay,5475
